https://www.amazon.com/Neutrogena-Shield-Oil-Free-Sunscreen-Spectrum/dp/B0037LOQQI/ref=sr_1_4_a_it/146-0643323-3285715?ie=UTF8
Neutrogena Age Shield Face Oil-Free Lotion Sunscreen Broad Spectrum Spf 110, 3 Fl. Oz.
reviewId, reviewDate, userId, userName, userLocation, userLink
R1LUCMGX1FBTIA,April 28 2016,AGOYI4PG75JL4IYB37MTZAJWXQKA,Gee,,/gp/profile/amzn1.account.AGOYI4PG75JL4IYB37MTZAJWXQKA/ref=cm_cr_arp_d_pdp?ie=UTF8
R16HZ22PO8ESF6,June 13 2016,AH4JDW3U2EFZBAQBQMCH7QEWTOPQ,Starlyn Tejada,Digital Marketing " "union city Nj,/gp/profile/amzn1.account.AH4JDW3U2EFZBAQBQMCH7QEWTOPQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RB9DX0E9XRBO,October 11 2016,AHXIQQAFYL67S4GN35XV2CCQMZMA,Eva,,/gp/profile/amzn1.account.AHXIQQAFYL67S4GN35XV2CCQMZMA/ref=cm_cr_arp_d_pdp?ie=UTF8
R35RWP9K86VMCJ,September 23 2016,AETEGJ2I7KU2NI2RVVLAXPMXBK6A,Cesar,,/gp/profile/amzn1.account.AETEGJ2I7KU2NI2RVVLAXPMXBK6A/ref=cm_cr_arp_d_pdp?ie=UTF8
R25AL5VBZIEBVA,August 21 2016,AHSWDOEMTXLYAWLQGVVOU4WYR7FQ,J. Jackson,California,/gp/profile/amzn1.account.AHSWDOEMTXLYAWLQGVVOU4WYR7FQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RT8H9N8FU7LV6,March 29 2016,AEIYN5VN5Q27I3DDYBUDX4RZKYMA,Jessica Swendiman,,/gp/profile/amzn1.account.AEIYN5VN5Q27I3DDYBUDX4RZKYMA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2Y8Q8ODGSUQI8,June 21 2016,AEZ7ALGT4OALR4WO7FZHKD3AMJ4Q,E.,,/gp/profile/amzn1.account.AEZ7ALGT4OALR4WO7FZHKD3AMJ4Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R3OJO8SLJNZSXL,September 25 2016,AGLMV5IWXAOCEKNZID3SN5QLQQOQ,Margarita Clavijo,,/gp/profile/amzn1.account.AGLMV5IWXAOCEKNZID3SN5QLQQOQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3JSDNLTZB1IJZ,April 9 2016,AGTELGVALDUU2RFY7U2Z2EQISRXA,JeAniEpOo,Houston  TX,/gp/profile/amzn1.account.AGTELGVALDUU2RFY7U2Z2EQISRXA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2W52B0E3NF67P,May 12 2016,AFZ6B733EQXE5PASKUROWOXSAZ5Q,Amazon Customer,,/gp/profile/amzn1.account.AFZ6B733EQXE5PASKUROWOXSAZ5Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R3SF3UCEL6NORP,January 24 2016,AHMG6SGYZME4HVYONWPNZOOC6JTQ,Ximena V. Zuazo,Miami  Florida United States,/gp/profile/amzn1.account.AHMG6SGYZME4HVYONWPNZOOC6JTQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2MMIT3P18YB9T,April 25 2016,AG4Y7FTYI7GTOE6ZE4ZYP6BYKNAA,Courtney McCarthy,,/gp/profile/amzn1.account.AG4Y7FTYI7GTOE6ZE4ZYP6BYKNAA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2J5H3H19NMV9A,December 11 2016,AFGE52KPWJYGHUOW4DWIYAKGJHNQ,Noneoftheabove,,/gp/profile/amzn1.account.AFGE52KPWJYGHUOW4DWIYAKGJHNQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RT53O28CXUVC9,December 26 2016,AENAGHMN4IP4TW3XS2TIGNH6R77A,Carrie Lam,,/gp/profile/amzn1.account.AENAGHMN4IP4TW3XS2TIGNH6R77A/ref=cm_cr_arp_d_pdp?ie=UTF8
R3MEUGG6YKG4C1,February 1 2016,AHHA5FWUJIK7KYKNQNZZDXHZZJGA,12:34,,/gp/profile/amzn1.account.AHHA5FWUJIK7KYKNQNZZDXHZZJGA/ref=cm_cr_arp_d_pdp?ie=UTF8
RYI5SPYDI9QJ8,April 24 2016,AGLJ2E3GXQ3QG7VEX2ZW5YG6RLEQ,hb gal,Huntington Beach  CA,/gp/profile/amzn1.account.AGLJ2E3GXQ3QG7VEX2ZW5YG6RLEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3LDREQFAJMES4,January 6 2016,AEWMGSGIKIDCH3AQI6J2U5AUHCHA,Joyce,,/gp/profile/amzn1.account.AEWMGSGIKIDCH3AQI6J2U5AUHCHA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3BU3Y1K5EEX8I,May 17 2016,AGKX5OKASZC35XRO7RQBDWLAVHRQ,Mark B,Business  consultant  trainer  writer,/gp/profile/amzn1.account.AGKX5OKASZC35XRO7RQBDWLAVHRQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2FPZAP1565CHO,December 6 2016,AGAUHCRLMDDPPPTMQXMG2ZX76SKA,Alessandra Martins,,/gp/profile/amzn1.account.AGAUHCRLMDDPPPTMQXMG2ZX76SKA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1NMT9WDYLY8DJ,January 6 2016,AEIAGYTYGPM2JFSVSNPR2IP5WYUA,Kim Nguyen,,/gp/profile/amzn1.account.AEIAGYTYGPM2JFSVSNPR2IP5WYUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R13RGOQRWSAFZF,June 30 2016,AFDL5WATRUXNSOWTIDBFKUNBFBFQ,Ginger Ausloos,,/gp/profile/amzn1.account.AFDL5WATRUXNSOWTIDBFKUNBFBFQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RJUN89LHUXFQ,May 3 2016,AEG3DBUZNLKSQ3MG2JMQYOXXYMYA,Wenpei Li,,/gp/profile/amzn1.account.AEG3DBUZNLKSQ3MG2JMQYOXXYMYA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2F0XFZRVW226E,June 19 2016,AHNMWB2YF4R77KLKEY6NUQMGSVRA,e han,ny,/gp/profile/amzn1.account.AHNMWB2YF4R77KLKEY6NUQMGSVRA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1ASE31X23CH2D,March 22 2016,AHZ7FER6GDIR26P2TMWDN5PJGINA,Crescente,,/gp/profile/amzn1.account.AHZ7FER6GDIR26P2TMWDN5PJGINA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3OA2G3VGTGS1P,January 31 2016,AEN3C5GXL7REBRWQ7LUMZN6NJRMA,Haro,,/gp/profile/amzn1.account.AEN3C5GXL7REBRWQ7LUMZN6NJRMA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1GMBAHKNK0VJR,August 11 2016,AHFLVQIMD3ZVVBBPH6AUZ7NNEODQ,CJCJ9069,,/gp/profile/amzn1.account.AHFLVQIMD3ZVVBBPH6AUZ7NNEODQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R15JQSBGGD7Y2A,February 11 2016,AEUYPEOYLO5T4LRNQCDXNAV65KZA,Francis C.,OH / United States,/gp/profile/amzn1.account.AEUYPEOYLO5T4LRNQCDXNAV65KZA/ref=cm_cr_arp_d_pdp?ie=UTF8
RD2AW230IOT8W,August 23 2016,AGIY4OUOLUISPEAXAXPDVIUVFR5A,Amazon Customer,Groton  CT,/gp/profile/amzn1.account.AGIY4OUOLUISPEAXAXPDVIUVFR5A/ref=cm_cr_arp_d_pdp?ie=UTF8
RWGG9A0WSYH7L,December 6 2016,AEZS5RPLLQYDPL4DBYEYCXKQU7EQ,R. Schoonmaker,huntington beach  california United States,/gp/profile/amzn1.account.AEZS5RPLLQYDPL4DBYEYCXKQU7EQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RGP972Z3HKZMV,April 28 2016,AGITSC2F7DXV62OA5Z7GGT3I5L2A,Girasole,California,/gp/profile/amzn1.account.AGITSC2F7DXV62OA5Z7GGT3I5L2A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1323PU41ZC4N7,March 2 2016,AH6CADGSIPAHM4GDGSGHHH2S7UGA,SYBCMB,Fairfield County  CT,/gp/profile/amzn1.account.AH6CADGSIPAHM4GDGSGHHH2S7UGA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2TCIUFO1CG8UN,December 3 2016,AEAOF2QSZCJ7UDFY2VV7ZMNAZXRQ,ALAZ,Elk Grove  CA United States,/gp/profile/amzn1.account.AEAOF2QSZCJ7UDFY2VV7ZMNAZXRQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3JCUNWF7K0WC4,January 24 2016,AHOTKK7JHCTO6YCU3AUMAVROFUIQ,Kelllie E. Smith,St. Louis  MO,/gp/profile/amzn1.account.AHOTKK7JHCTO6YCU3AUMAVROFUIQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3N8RAEM1Z7RAA,June 6 2016,AEOSMAJMK4ASCEEBKVNNFLMTPXRA,Amazon Customer,,/gp/profile/amzn1.account.AEOSMAJMK4ASCEEBKVNNFLMTPXRA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1T1QANZE97JT7,July 26 2016,AHAGW6N5XTBJTPMRZQEDLWQV5MNA,Lauren,,/gp/profile/amzn1.account.AHAGW6N5XTBJTPMRZQEDLWQV5MNA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3DY4H7G6A8MKL,February 24 2016,AGVN6N3DQ42Y6NOUODIK23T7QPUQ,Nora N.,,/gp/profile/amzn1.account.AGVN6N3DQ42Y6NOUODIK23T7QPUQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R198G186HTPDLP,March 10 2016,AGZIDZPIA63RUBHEIBPJ55LZAISQ,Amazon Customer,,/gp/profile/amzn1.account.AGZIDZPIA63RUBHEIBPJ55LZAISQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RTMFFCUQTG1BY,February 20 2016,AHR4OQC2FVJXPE24Z7YE2PS3D52Q,Cassie Osteen,,/gp/profile/amzn1.account.AHR4OQC2FVJXPE24Z7YE2PS3D52Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R20IN0DUW3CDYN,July 14 2016,AHI6TP7YDLMMZ3SKVQGRL5C3LA2Q,Jay T.,,/gp/profile/amzn1.account.AHI6TP7YDLMMZ3SKVQGRL5C3LA2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R2K7IJJAHWEUE8,August 30 2016,AG77F2EX7G2POCZVROVNRVEELKOA,Darline xoxo,,/gp/profile/amzn1.account.AG77F2EX7G2POCZVROVNRVEELKOA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1YMUK7BNAY2NI,October 3 2016,AHG62R35NL6BL5EMNBBGWEXNP57Q,Michael,,/gp/profile/amzn1.account.AHG62R35NL6BL5EMNBBGWEXNP57Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R33RWN4QA2P9PM,June 8 2016,AGWJI4DQ7DLFHBXTAWLLSTSZCBVA,Jamie R.,Upstate New York  USA,/gp/profile/amzn1.account.AGWJI4DQ7DLFHBXTAWLLSTSZCBVA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2GEWTW4YVPS1K,August 15 2016,AGWX5GR3LXBWNIS3BLVEMKHM6XFA,Allie Cat,,/gp/profile/amzn1.account.AGWX5GR3LXBWNIS3BLVEMKHM6XFA/ref=cm_cr_arp_d_pdp?ie=UTF8
R13MGI1L42IOQ5,March 17 2016,AFM4XXHW3SMKQSUWMYUNT3MYFB4A,Rhonda Osman,XENIA  OHIO  US,/gp/profile/amzn1.account.AFM4XXHW3SMKQSUWMYUNT3MYFB4A/ref=cm_cr_arp_d_pdp?ie=UTF8
R2EW0OD7ZN9FWA,February 12 2016,AG3UAVSUK57AHICFJZFNKHYR3GCQ,Amazon Customer,,/gp/profile/amzn1.account.AG3UAVSUK57AHICFJZFNKHYR3GCQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R5O0IA0LKGMEJ,February 7 2016,AFYA7DQLC3B4D7TV3YCHD4C3OCIA,Su,venezuela,/gp/profile/amzn1.account.AFYA7DQLC3B4D7TV3YCHD4C3OCIA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3UP5CHUXFNABB,June 19 2016,AFTH7P25XERA2XAQMWS5BHZXON2A,Bluegirl,US,/gp/profile/amzn1.account.AFTH7P25XERA2XAQMWS5BHZXON2A/ref=cm_cr_arp_d_pdp?ie=UTF8
R21ZEQS9RE6LYJ,April 25 2016,AGKFIIIYVHSRT5BJ6SMM5ALXKAPA,Elsie,,/gp/profile/amzn1.account.AGKFIIIYVHSRT5BJ6SMM5ALXKAPA/ref=cm_cr_arp_d_pdp?ie=UTF8
ROHDOP15QBLJW,January 8 2016,AHHCOB6VAJYWOHS6NNKKP6AYFFRQ,Amazon Customer,,/gp/profile/amzn1.account.AHHCOB6VAJYWOHS6NNKKP6AYFFRQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3FX97VBDSAVAP,June 2 2016,AHRI2SJXKPVZZPOWA4BMQTRYE33Q,Nely T Padial-Collins,,/gp/profile/amzn1.account.AHRI2SJXKPVZZPOWA4BMQTRYE33Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R2V6U3KEH0L7H5,September 29 2016,AEXV22IXBBUQVXTDH7VPW4PVALHA,Amazon Verified Customer,,/gp/profile/amzn1.account.AEXV22IXBBUQVXTDH7VPW4PVALHA/ref=cm_cr_arp_d_pdp?ie=UTF8
R39MHT6SVNSI8P,May 16 2016,AGPCPO7GIJCM5M6XCJSCELNWXGVA,Amazon Customer,,/gp/profile/amzn1.account.AGPCPO7GIJCM5M6XCJSCELNWXGVA/ref=cm_cr_arp_d_pdp?ie=UTF8
RAWBLDU41ZMK9,August 1 2016,AFZHODX3UWQPNQBNOJDUWBW74KEA,Christina Wells,,/gp/profile/amzn1.account.AFZHODX3UWQPNQBNOJDUWBW74KEA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1DP14NYKQVLG8,September 12 2016,AGHDKD4EZUECSYA7VAHJP3CL6NRA,Hotdog,,/gp/profile/amzn1.account.AGHDKD4EZUECSYA7VAHJP3CL6NRA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3J7MJDOD85O4O,June 17 2016,AF3DUP2JX2SYYP2UDPT7N5ACFB7A,DLK88,,/gp/profile/amzn1.account.AF3DUP2JX2SYYP2UDPT7N5ACFB7A/ref=cm_cr_arp_d_pdp?ie=UTF8
R2N0K0XNXDG425,November 6 2016,AEGD5SY4OHJIBRQRSBI7Y24G5URA,natalie barkach,,/gp/profile/amzn1.account.AEGD5SY4OHJIBRQRSBI7Y24G5URA/ref=cm_cr_arp_d_pdp?ie=UTF8
R344PGD70USOC7,April 28 2016,AGP32QN3T5T2Q7LUOHGTSRU4QBHQ,Amazon Customer,,/gp/profile/amzn1.account.AGP32QN3T5T2Q7LUOHGTSRU4QBHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3GI0J1D0MOJ3B,March 26 2016,AHS2AUSONN7JJBYFTBK3HVSABUQA,happy gilmore,,/gp/profile/amzn1.account.AHS2AUSONN7JJBYFTBK3HVSABUQA/ref=cm_cr_arp_d_pdp?ie=UTF8
RLQWOO0P4V7P8,August 8 2016,AG3CQF45JPVCIYZBAQKUZU3KVDJQ,Barry Parker,,/gp/profile/amzn1.account.AG3CQF45JPVCIYZBAQKUZU3KVDJQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RL669TY5J24D1,January 14 2016,AEW5GUTBJLWBERZADPKONJ6TZFWA,Orlando Fl,orlando fl,/gp/profile/amzn1.account.AEW5GUTBJLWBERZADPKONJ6TZFWA/ref=cm_cr_arp_d_pdp?ie=UTF8
R18HP7V1QRDX51,April 14 2016,AFB3UJIHMLSQC2BQASVFZQTZ6WFA,socorro,,/gp/profile/amzn1.account.AFB3UJIHMLSQC2BQASVFZQTZ6WFA/ref=cm_cr_arp_d_pdp?ie=UTF8
R21RZZP2T794X1,May 17 2016,AG5YR63V2SACQQIV62JXRZ5TJG6A,J. Hill,,/gp/profile/amzn1.account.AG5YR63V2SACQQIV62JXRZ5TJG6A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1PMEIY8UAVRS9,February 11 2016,AGZSEXRUTFWWVJ6RZU7MINCCYIEQ,Rasha Shana,,/gp/profile/amzn1.account.AGZSEXRUTFWWVJ6RZU7MINCCYIEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R9HF7ZU8T0L5V,May 11 2016,AG3CNWOITU22SWQSDIF2AQNHNDZA,onemoreshot,Florida,/gp/profile/amzn1.account.AG3CNWOITU22SWQSDIF2AQNHNDZA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1I3OWCJHXBL9D,December 19 2016,AFTOQTGQGCW76TNU7S6XKZ6UL2GA,KMH,Altadena  California,/gp/profile/amzn1.account.AFTOQTGQGCW76TNU7S6XKZ6UL2GA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2G0RD4QYNLLFF,March 1 2016,AHY56JSWIC3NTRCDEGAKGQIMAHLA,Psalm 90:10-12,work at home mom" "USA,/gp/profile/amzn1.account.AHY56JSWIC3NTRCDEGAKGQIMAHLA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2T4W1TLG0WQHY,June 4 2016,AGTDOVVFMHBUINS43OXYX7O3X2DA,Cheryl A. Sewell,,/gp/profile/amzn1.account.AGTDOVVFMHBUINS43OXYX7O3X2DA/ref=cm_cr_arp_d_pdp?ie=UTF8
RN8WD1CHJGZLC,January 11 2016,AGZIOAJE2AQWNJ4QHBN6RMDNZUYA,Nalokaloka,,/gp/profile/amzn1.account.AGZIOAJE2AQWNJ4QHBN6RMDNZUYA/ref=cm_cr_arp_d_pdp?ie=UTF8
RL7XC7ZFWN1KS,July 10 2016,AGIVUMYBQNCRYCK2OC6SMIAGGFDA,Monier Mohamed,,/gp/profile/amzn1.account.AGIVUMYBQNCRYCK2OC6SMIAGGFDA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2YSNLM08WMERI,April 7 2016,AE6Z6XIHR67P53GDK54UM4LQXOSQ,Amazon Customer,,/gp/profile/amzn1.account.AE6Z6XIHR67P53GDK54UM4LQXOSQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R83PC5ZAHXI82,March 20 2016,AHNMJGLVBAPGIQI2HDS7FLUMLYGA,Ms P.,,/gp/profile/amzn1.account.AHNMJGLVBAPGIQI2HDS7FLUMLYGA/ref=cm_cr_arp_d_pdp?ie=UTF8
RMP799HI7JB6L,June 3 2016,AG2TRN3CL5PGNC3U744JRRSEMB3A,David Hubble,,/gp/profile/amzn1.account.AG2TRN3CL5PGNC3U744JRRSEMB3A/ref=cm_cr_arp_d_pdp?ie=UTF8
R1GLU4OGP1RX4C,May 10 2016,AFO4P7XQHUJTJARAUFQ5YUOCPSWA,Sushi2525,Fort Lee  NJ United States,/gp/profile/amzn1.account.AFO4P7XQHUJTJARAUFQ5YUOCPSWA/ref=cm_cr_arp_d_pdp?ie=UTF8
R38URDA0DI4M56,March 12 2016,AGCNC6AO2BDJNP5NUX3RGJR3MWPA,nancy rankin,,/gp/profile/amzn1.account.AGCNC6AO2BDJNP5NUX3RGJR3MWPA/ref=cm_cr_arp_d_pdp?ie=UTF8
R16QO1Q8LTHX0Z,July 4 2016,AE5PC5YUYME6O2BF6FLFI63RCGOA,Barbara L Johnson,Newbury Park  CA United States,/gp/profile/amzn1.account.AE5PC5YUYME6O2BF6FLFI63RCGOA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3L7YVCK087KO9,November 5 2016,AGUVME6WHIRUKE3ZG7D33NIE2CPQ,Amazon Customer,,/gp/profile/amzn1.account.AGUVME6WHIRUKE3ZG7D33NIE2CPQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3CLSY879IU5H7,June 8 2016,AEOKZ22E4PCLI4XDCA2R46AVN5BA,erick gleason,,/gp/profile/amzn1.account.AEOKZ22E4PCLI4XDCA2R46AVN5BA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1QB9WNVTDP846,August 14 2016,AGTIBH45BRSGU5U45KIQLDX7M6OQ,J,,/gp/profile/amzn1.account.AGTIBH45BRSGU5U45KIQLDX7M6OQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R15CBKGRTDX3WU,August 23 2016,AFVZBDM7NQFEB37E4CPLPTLL4PZA,JT,,/gp/profile/amzn1.account.AFVZBDM7NQFEB37E4CPLPTLL4PZA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3M76OI19BRD5M,February 23 2016,AGGSZ6W7Q652RHLJ7YPFD5XER5LA,EmmieK,,/gp/profile/amzn1.account.AGGSZ6W7Q652RHLJ7YPFD5XER5LA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1JSTKDJLFIWS8,January 4 2016,AFH5P5Y44CWLEFZXIY7NVKAZCLJA,Amanda Lynn,San Francisco  CA,/gp/profile/amzn1.account.AFH5P5Y44CWLEFZXIY7NVKAZCLJA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2HOWQZT9Q9KI3,September 13 2016,AHNDOZFXFXV7S2NCTADBPLWVXOSA,maria correa,,/gp/profile/amzn1.account.AHNDOZFXFXV7S2NCTADBPLWVXOSA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3GDJK8LF8R1RG,August 27 2016,AEPKQCMGTTSZR25HUSU6JJJVYOYQ,di318,,/gp/profile/amzn1.account.AEPKQCMGTTSZR25HUSU6JJJVYOYQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1DTGARDD4P666,May 24 2016,AFALVU7DT4LJHOI57L4GFNOZ2MPA,stephanie coleman,,/gp/profile/amzn1.account.AFALVU7DT4LJHOI57L4GFNOZ2MPA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1VCTOWSI06PXZ,August 10 2016,AGN4MG6YQDFMBFXGIEZ4JNIHJCJQ,ron santos,,/gp/profile/amzn1.account.AGN4MG6YQDFMBFXGIEZ4JNIHJCJQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RED34J7HNL282,August 22 2016,AEE55JY6WFIV6M45GJPOMAYGWLXQ,anna moon,,/gp/profile/amzn1.account.AEE55JY6WFIV6M45GJPOMAYGWLXQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R11GV4Z3F159YT,July 8 2016,AFRN4I5SGJABCLN26BNFE45JV56Q,Billiejane79,,/gp/profile/amzn1.account.AFRN4I5SGJABCLN26BNFE45JV56Q/ref=cm_cr_arp_d_pdp?ie=UTF8
ROBUOTZVTDG5G,December 12 2016,AFHVPKCWGA35MHWX7SHWE2SXFFHQ,Donna C. Muse,Matthews  NC United States,/gp/profile/amzn1.account.AFHVPKCWGA35MHWX7SHWE2SXFFHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1KTTUPM0SNKSW,September 17 2016,AHIFEZZTQ3VTHIS46TCBSX2ICIRA,AlexiaR,,/gp/profile/amzn1.account.AHIFEZZTQ3VTHIS46TCBSX2ICIRA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2T0FHUMPTV92,May 20 2016,AEPMAK6BG4HYXLW5I46JY3MF6PGA,magagranadillo,,/gp/profile/amzn1.account.AEPMAK6BG4HYXLW5I46JY3MF6PGA/ref=cm_cr_arp_d_pdp?ie=UTF8
RO6R6P2PY5GX7,July 29 2016,AH63OK7SGCPDOMFIRXST4ZPRIVNQ,linda forester,,/gp/profile/amzn1.account.AH63OK7SGCPDOMFIRXST4ZPRIVNQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RJ3LHKU6ZWJI,June 12 2016,AGWDWNNERRXYZFW5RDFFHX46XOYQ,Alice Bailey Nervig,,/gp/profile/amzn1.account.AGWDWNNERRXYZFW5RDFFHX46XOYQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R25R4P0RKDKSNT,June 2 2016,AGCA3C4WLZIYLMJMACQDPMG7TSOQ,probusybody,California,/gp/profile/amzn1.account.AGCA3C4WLZIYLMJMACQDPMG7TSOQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2V81AS1FGIPT8,April 17 2016,AHG4OPRFBVEOS7B5IQVSLWCY52GA,Mavila,,/gp/profile/amzn1.account.AHG4OPRFBVEOS7B5IQVSLWCY52GA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3G83QA6E8I56L,July 12 2016,AG2DJE26HCMXQJPELTLMJHV4K4HA,Jane Ford,FORT WAYNE  IN  US,/gp/profile/amzn1.account.AG2DJE26HCMXQJPELTLMJHV4K4HA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1R8EDCCLKSHOO,August 23 2016,AGHX6S6F4MNETNBNWR2FDAJ3VFWQ,C. Jean-mary,Pembroke Pines  FL USA,/gp/profile/amzn1.account.AGHX6S6F4MNETNBNWR2FDAJ3VFWQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1IFIUB0OZR8VX,May 23 2016,AH3OA3OOWHKB3WY472ZNWQWXIF5A,P. Squire,Yakima  WA  USA,/gp/profile/amzn1.account.AH3OA3OOWHKB3WY472ZNWQWXIF5A/ref=cm_cr_arp_d_pdp?ie=UTF8
R2485YHXAE7OX8,June 1 2016,AG2JHXK5AIOGYPUT2GNVXHTRZB4Q,m speir,NC,/gp/profile/amzn1.account.AG2JHXK5AIOGYPUT2GNVXHTRZB4Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R1YNAM9GAZ3TYL,March 26 2016,AH22FVL77ZSHGJBVLSSZAC5XQNEQ,Truthfield,,/gp/profile/amzn1.account.AH22FVL77ZSHGJBVLSSZAC5XQNEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2R4KSM913Z628,January 29 2016,AGKXW3SGTUVL3WZSUK6A4GG6N3KQ,Vicki P. Mosier,,/gp/profile/amzn1.account.AGKXW3SGTUVL3WZSUK6A4GG6N3KQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2U1TYATHRBAF6,October 4 2016,AEXHTZAX4DCCXD3WXSEZTA3CAVDA,Amazon Customer,,/gp/profile/amzn1.account.AEXHTZAX4DCCXD3WXSEZTA3CAVDA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RBN5YFF8HVD,December 8 2016,AH7BI7X3MNZ353ATNJFQNUDAJWVQ,Amazon Customer,,/gp/profile/amzn1.account.AH7BI7X3MNZ353ATNJFQNUDAJWVQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R25PSCP5MW2UEO,November 1 2016,AELBAGABVUS7B7SCI47PA3ZRPOQA,Diane H.,,/gp/profile/amzn1.account.AELBAGABVUS7B7SCI47PA3ZRPOQA/ref=cm_cr_arp_d_pdp?ie=UTF8
RVAK9R5JDHB4Q,August 13 2016,AH23GX7I6GF272TAM5XS6W26M5VQ,Bev P,,/gp/profile/amzn1.account.AH23GX7I6GF272TAM5XS6W26M5VQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2ETNKBMRM69MO,July 20 2016,AFX74NS6HBSTQEIOJ7V5EHLPWONQ,John B. Fenning,,/gp/profile/amzn1.account.AFX74NS6HBSTQEIOJ7V5EHLPWONQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R7CTVZGWQNWCB,May 29 2016,AGFN23TMGZQM2ZWS3OAV2UGPOIKQ,Sadie T.,Texas,/gp/profile/amzn1.account.AGFN23TMGZQM2ZWS3OAV2UGPOIKQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R39PJ56INOIPBR,March 26 2016,AERQTAI23X2P6XNG3BHJH7UKQXDA,Trisha,Arizona  USA,/gp/profile/amzn1.account.AERQTAI23X2P6XNG3BHJH7UKQXDA/ref=cm_cr_arp_d_pdp?ie=UTF8
