https://www.amazon.com/Neutrogena-Ultra-Dry-Touch-Sunscreen-Spectrum/dp/B004D2DR0Q/ref=sr_1_3_a_it/146-0643323-3285715?ie=UTF8
Neutrogena Ultra Sheer Dry-Touch Sunscreen, Broad Spectrum Spf 45, 3 Fl. Oz., Pack Of 2
reviewId, reviewDate, userId, userName, userLocation, userLink
R3KNQ9VSLYS4T4,March 30 2016,AFGLDC7NH7UQ3QBUTRTGIHN4XLEQ,charliebargain,,/gp/profile/amzn1.account.AFGLDC7NH7UQ3QBUTRTGIHN4XLEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RNFU67VIJJCP7,December 8 2016,AGEEDWNLQQW7Z6XLLXAXN3A3HIEA,Callie Cat,,/gp/profile/amzn1.account.AGEEDWNLQQW7Z6XLLXAXN3A3HIEA/ref=cm_cr_arp_d_pdp?ie=UTF8
RXWC9FLXIK78W,July 31 2016,AEUBMZHNBWRGQCA5DEGTGHQZB3VA,LisaMac,Musician" "Miami,/gp/profile/amzn1.account.AEUBMZHNBWRGQCA5DEGTGHQZB3VA/ref=cm_cr_arp_d_pdp?ie=UTF8
R15GUZDHWK3W5W,March 3 2016,AE4QYSIOJ2T5H5QWH5RCQMLVFENA,Jenny O.,Maryland  USA,/gp/profile/amzn1.account.AE4QYSIOJ2T5H5QWH5RCQMLVFENA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1Z5PT6JER3FVK,August 26 2016,AHH4ADCUOAA46XJOBCK3ADZVIANA,S. Harrison,nj United States,/gp/profile/amzn1.account.AHH4ADCUOAA46XJOBCK3ADZVIANA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2QK4EJ923BHLG,March 30 2016,AFT27EMLZZZNLMJ46MYLJ6CRFO2Q,AM,Los Angeles  CA,/gp/profile/amzn1.account.AFT27EMLZZZNLMJ46MYLJ6CRFO2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R255OQFSFE4YZC,July 15 2016,AGSYEIMNZYPGZTIIGRMTTIGAFTBQ,Just Me,,/gp/profile/amzn1.account.AGSYEIMNZYPGZTIIGRMTTIGAFTBQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RY1MF4FPODQJF,August 4 2016,AFYPXAD2VJAQRBOKYFKKBYPSAUFA,JimmieJo,florida,/gp/profile/amzn1.account.AFYPXAD2VJAQRBOKYFKKBYPSAUFA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2CCUHOVE42ZH,July 25 2016,AHOUEEGPXZY52O7RHMG5VR76IKJA,Angy,Shelbyville  Indiana  USA,/gp/profile/amzn1.account.AHOUEEGPXZY52O7RHMG5VR76IKJA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1689TEPUI29VU,November 2 2016,AG5FOAIGTRQQFJ3SOMWNENZ3PGVQ,J. Stover,Chapel Hill  NC,/gp/profile/amzn1.account.AG5FOAIGTRQQFJ3SOMWNENZ3PGVQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RXT5TLPXN7T7J,April 26 2016,AGB47J46T2HEAY2O5WQAQ7BZP4DA,Gina Sanchez,,/gp/profile/amzn1.account.AGB47J46T2HEAY2O5WQAQ7BZP4DA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1VBSTIE0GA6JS,July 3 2016,AHXTRCBUXCKXBNBOKAGNFM6PNBCA,Casey,,/gp/profile/amzn1.account.AHXTRCBUXCKXBNBOKAGNFM6PNBCA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2B08BKN9T0KO3,June 12 2016,AHJ5EATXBC6AOBH7H2XVIVL4ASPA,Curtrenton,USA,/gp/profile/amzn1.account.AHJ5EATXBC6AOBH7H2XVIVL4ASPA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3JG0G9HTCE7DP,April 29 2016,AHNDRTPWU7KJW4C36YLASGPLVHOA,Ryan Terry,Ohio,/gp/profile/amzn1.account.AHNDRTPWU7KJW4C36YLASGPLVHOA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1SIEB628W9924,July 8 2016,AHI4GDMP5NUBIMTPGZ5UWS3X2BYQ,Debbie,,/gp/profile/amzn1.account.AHI4GDMP5NUBIMTPGZ5UWS3X2BYQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2Z9RXEFNKSYJ2,November 8 2016,AF2S3GIK5UODGVOX5JCJGDXGCPCA,LaVonna Rennon,,/gp/profile/amzn1.account.AF2S3GIK5UODGVOX5JCJGDXGCPCA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1TR99VM2GFONV,July 7 2016,AHSNF3M22EHVS3R3MHGTKSCJMDHQ,Jana Shaw,,/gp/profile/amzn1.account.AHSNF3M22EHVS3R3MHGTKSCJMDHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1VZHGZ6BJPALI,July 18 2016,AEOPNKKXRMRP5LSYAVYBIURSYEHQ,John M,,/gp/profile/amzn1.account.AEOPNKKXRMRP5LSYAVYBIURSYEHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RZEC6VMQ5YCB7,August 1 2016,AH4VDFWEPDWBG7V2YZKCBQXJSL2Q,Logan Turner,Engineer,/gp/profile/amzn1.account.AH4VDFWEPDWBG7V2YZKCBQXJSL2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R18I4OK9RP21JA,February 17 2016,AHFNDGEUVT56GVL43DFOPWJDO2EQ,allanaphoria,,/gp/profile/amzn1.account.AHFNDGEUVT56GVL43DFOPWJDO2EQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R145S7AWJ4MZ46,March 1 2016,AEALJ245CSCAPXFFKYSCXIEPAMNQ,teach93,,/gp/profile/amzn1.account.AEALJ245CSCAPXFFKYSCXIEPAMNQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R205ZZ8RNCJFCU,September 4 2016,AGOG6467LFH2TUI5AWHQNG4HVFTQ,Youlwoong Sung,,/gp/profile/amzn1.account.AGOG6467LFH2TUI5AWHQNG4HVFTQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1GFQ1FH30TGO2,August 10 2016,AEDRNXDB5IJ76QAYM5A5GTQIC5RA,E. Royals,,/gp/profile/amzn1.account.AEDRNXDB5IJ76QAYM5A5GTQIC5RA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2XFY9K61YS3Q6,December 7 2016,AGRORBH5MQOLS5JEFKW54QNBOCDA,Julie,,/gp/profile/amzn1.account.AGRORBH5MQOLS5JEFKW54QNBOCDA/ref=cm_cr_arp_d_pdp?ie=UTF8
R32A2V70YZSX7G,June 18 2016,AGHGVW5R62ULCSMWMLAZVV2PO5SQ,Richard D. Persen,,/gp/profile/amzn1.account.AGHGVW5R62ULCSMWMLAZVV2PO5SQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1CNPQFV5XYD5C,November 28 2016,AF4GYACZDUWKP4WCC2LL3EH4FDBA,Sarah T,,/gp/profile/amzn1.account.AF4GYACZDUWKP4WCC2LL3EH4FDBA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1X185RQP3AJPZ,May 12 2016,AGZGEPUZP6V35ZBVIO3T2JNJRK4Q,Jackeline Hernandez,,/gp/profile/amzn1.account.AGZGEPUZP6V35ZBVIO3T2JNJRK4Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R36QMWXM7MVPKN,August 21 2016,AEM4SCRHKOTE46BXWGOZM7GUP4XA,Tracie L,Stafford  VA,/gp/profile/amzn1.account.AEM4SCRHKOTE46BXWGOZM7GUP4XA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1WTN7O0OAV7C1,January 13 2016,AG3ONR5274MAGX5HV5V63HYAGLZQ,Amazon Customer,,/gp/profile/amzn1.account.AG3ONR5274MAGX5HV5V63HYAGLZQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R23U11JUOH6YB0,August 5 2016,AH4ZJ4BDSJARGVB2QLJP7OECPTZQ,Sheila B.,Real Estate Appraiser" "Iowa,/gp/profile/amzn1.account.AH4ZJ4BDSJARGVB2QLJP7OECPTZQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R11XS9G524M47O,September 4 2016,AEAZAGD5C6XT6VZGUAROQIYJFJ5Q,Kaelah,California,/gp/profile/amzn1.account.AEAZAGD5C6XT6VZGUAROQIYJFJ5Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R37GDA06X9AHN0,August 8 2016,AHIT6KRP3ZLIES5BD6AUYN6SLINA,Vladimir,,/gp/profile/amzn1.account.AHIT6KRP3ZLIES5BD6AUYN6SLINA/ref=cm_cr_arp_d_pdp?ie=UTF8
RSS3VV6K2GPOQ,October 9 2016,AHGB6KGFIL3YS4G6Y4HGHM5DT7MQ,TAVE,,/gp/profile/amzn1.account.AHGB6KGFIL3YS4G6Y4HGHM5DT7MQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1FK3QR601J0GD,July 20 2016,AH46KT5FV55CCK2NPG76CM55VTUA,Pecas,Pasadena  CA United States,/gp/profile/amzn1.account.AH46KT5FV55CCK2NPG76CM55VTUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3I9EWDXF4X8BX,August 1 2016,AHXC36QN333NHKUQ54V7LGFHUCOQ,Nhung Nguyen,CA,/gp/profile/amzn1.account.AHXC36QN333NHKUQ54V7LGFHUCOQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RVO5EW7AEE1QE,October 22 2016,AGOF57WXQ23KRQC6TXYDDE5JRV6Q,Millennial CPA,Seattle,/gp/profile/amzn1.account.AGOF57WXQ23KRQC6TXYDDE5JRV6Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R2OCIK0WLDGX6I,September 9 2016,AGUPHBANF64YBLOKA4XFIDQNRW4Q,JKB,,/gp/profile/amzn1.account.AGUPHBANF64YBLOKA4XFIDQNRW4Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R3O6TOGBLC3YMR,September 16 2016,AF4NSMCPHXDBK7UE62C3V4BDY3EA,Biscuit,,/gp/profile/amzn1.account.AF4NSMCPHXDBK7UE62C3V4BDY3EA/ref=cm_cr_arp_d_pdp?ie=UTF8
R7TPOILA3U1ZU,July 8 2016,AGFPWXQFNX6Y4IOJV73NEQ5DYHOA,Amazon Customer,student" "United States,/gp/profile/amzn1.account.AGFPWXQFNX6Y4IOJV73NEQ5DYHOA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1SF236J7KXUH0,July 21 2016,AEXZQMUKUBMBVP6RN5VAM456SA3Q,J.C.,,/gp/profile/amzn1.account.AEXZQMUKUBMBVP6RN5VAM456SA3Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R2ATCGNABR2K82,July 12 2016,AE5JHBLMF73HRWSHRR7ZFVMNXJMA,Cooper326,,/gp/profile/amzn1.account.AE5JHBLMF73HRWSHRR7ZFVMNXJMA/ref=cm_cr_arp_d_pdp?ie=UTF8
R38966VU5T2UGU,August 12 2016,AFK5HPOSU6SZBPN56AUCKGMOJJQA,Roxana C.,Academic" "Los Angeles  CA,/gp/profile/amzn1.account.AFK5HPOSU6SZBPN56AUCKGMOJJQA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3HJHXKND52J3L,June 8 2016,AFBOZX46Y74EOQVXOBV7QNTNAJBA,jasmine medina,,/gp/profile/amzn1.account.AFBOZX46Y74EOQVXOBV7QNTNAJBA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1MU7K3GDRO7KB,July 20 2016,AFREAHCEOQG643E3VN433KXVBSXQ,Barbara Boren,,/gp/profile/amzn1.account.AFREAHCEOQG643E3VN433KXVBSXQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1T102OWBUSVYA,March 2 2016,AFGDJ6KMY6OVQVKEGMHKFC7S6B7A,Shopper67,Alexandria  VA,/gp/profile/amzn1.account.AFGDJ6KMY6OVQVKEGMHKFC7S6B7A/ref=cm_cr_arp_d_pdp?ie=UTF8
R3DH2MVD3P9HM2,July 16 2016,AFUEDIQUIGIM2JAHTOCAL423O3PA,Blake Lawrence,,/gp/profile/amzn1.account.AFUEDIQUIGIM2JAHTOCAL423O3PA/ref=cm_cr_arp_d_pdp?ie=UTF8
R5YWEVHOE54AH,September 11 2016,AEWRCH64LO2ARZKFT7GGCDMORAGQ,Andrea,,/gp/profile/amzn1.account.AEWRCH64LO2ARZKFT7GGCDMORAGQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3XSRGLWDKQTF,October 4 2016,AGYXD4FBSVFRJM6PAMNIUCCLBX3Q,Amazon Customer,,/gp/profile/amzn1.account.AGYXD4FBSVFRJM6PAMNIUCCLBX3Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R12ICQVSCLS4R9,November 26 2016,AEQUB3GAOURCO7KZ2LZKMADIPYLQ,michael,NEW YORK CITY,/gp/profile/amzn1.account.AEQUB3GAOURCO7KZ2LZKMADIPYLQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R19UGAZUV4UKL3,August 2 2016,AE66LTMHTFGP37Q5RPEJHR62MQQA,EA326,,/gp/profile/amzn1.account.AE66LTMHTFGP37Q5RPEJHR62MQQA/ref=cm_cr_arp_d_pdp?ie=UTF8
R2FZXC17RL11I2,June 15 2016,AFSUYQLOBQ2DHHJJB535OROAEOBQ,Matthew,,/gp/profile/amzn1.account.AFSUYQLOBQ2DHHJJB535OROAEOBQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1H5KSINSNITPV,September 27 2016,AEQQNAR2MQXCNEBHIH3YDFXHJYMA,Katrina Kowalski,,/gp/profile/amzn1.account.AEQQNAR2MQXCNEBHIH3YDFXHJYMA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3UG8O6MKEDYUH,January 22 2016,AEO7PRA3PDD7TCGODYUTR7XU7ASQ,ivania,,/gp/profile/amzn1.account.AEO7PRA3PDD7TCGODYUTR7XU7ASQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3RD62HKMCXI7R,July 9 2016,AG27Y27PJOQPJZGFDPO7X5HHA5QQ,Arielle M.,East Coast  USA,/gp/profile/amzn1.account.AG27Y27PJOQPJZGFDPO7X5HHA5QQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1LU349II7HT4M,June 20 2016,AG47DG7D5A4V4GW2K24IOFXRNNHQ,TChewy,Phoenix  AZ USA,/gp/profile/amzn1.account.AG47DG7D5A4V4GW2K24IOFXRNNHQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2I05K5FECSRJF,October 5 2016,AEGV4G5MHZNEFXOB2HFIEL7HHF3A,Cascade book lover,Technical writer/Editor" "Cascade Mountains  WA,/gp/profile/amzn1.account.AEGV4G5MHZNEFXOB2HFIEL7HHF3A/ref=cm_cr_arp_d_pdp?ie=UTF8
R2GSW9EV6TD1C6,August 2 2016,AHAEY6M5CWHCFLGWKHHJOSRSUXOQ,Janet B.,,/gp/profile/amzn1.account.AHAEY6M5CWHCFLGWKHHJOSRSUXOQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1R4H7VUKOLTHC,July 5 2016,AHNBMLRHY5LOXHUAO64V2O3JQZFA,Isaac Biggs,,/gp/profile/amzn1.account.AHNBMLRHY5LOXHUAO64V2O3JQZFA/ref=cm_cr_arp_d_pdp?ie=UTF8
R3A3ALVQJE1ABE,January 14 2016,AFEQBKYDGXJ6Y66TMGWZMWIP4MVQ,Susan Long,New York,/gp/profile/amzn1.account.AFEQBKYDGXJ6Y66TMGWZMWIP4MVQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RR8SBP853JX03,February 19 2016,AFZPESUYDOROUNTPRNARUTFYMAUA,Angler973,Wayne  NJ United States,/gp/profile/amzn1.account.AFZPESUYDOROUNTPRNARUTFYMAUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1M69Y51RJNT4J,July 4 2016,AHRRL7OWC5OV63YKEJL4ACLLW7XA,CINDY TRAMMELL,,/gp/profile/amzn1.account.AHRRL7OWC5OV63YKEJL4ACLLW7XA/ref=cm_cr_arp_d_pdp?ie=UTF8
R4DM045MWUHD4,April 15 2016,AFEOQZ7V5WXEKIIPXME6XNLQQIUQ,Lalina,,/gp/profile/amzn1.account.AFEOQZ7V5WXEKIIPXME6XNLQQIUQ/ref=cm_cr_arp_d_pdp?ie=UTF8
REWY1JUQBY36F,August 3 2016,AGR3IWLGOPMHT66OPZEVTJUBKYCA,Colleen B,,/gp/profile/amzn1.account.AGR3IWLGOPMHT66OPZEVTJUBKYCA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1W3BY8565EZ5V,July 6 2016,AFSS5VYCD5RHDYL4RW7VIV5MEFLQ,Loisrae Mitchell,,/gp/profile/amzn1.account.AFSS5VYCD5RHDYL4RW7VIV5MEFLQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3AAB7EBQQ9XMG,November 26 2016,AHMIVE3X4WTNM72FBRW7DRPDKGBA,JMH,,/gp/profile/amzn1.account.AHMIVE3X4WTNM72FBRW7DRPDKGBA/ref=cm_cr_arp_d_pdp?ie=UTF8
RTQC23UV74PP2,March 7 2016,AHKMVHCASIAV4OIOT7LWV43NGOUA,California gal,No. California,/gp/profile/amzn1.account.AHKMVHCASIAV4OIOT7LWV43NGOUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R9M4A9TTGMDWU,June 9 2016,AFQG7EOHBITFJ2RM75CD7D2RTEXQ,Jessica Forrest,,/gp/profile/amzn1.account.AFQG7EOHBITFJ2RM75CD7D2RTEXQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R47NH84T82XA9,July 30 2016,AGIL4KUOWSXXSQHCWZ4ZIJLSJ4SA,guyolder2000,retired" "san diego  Ca,/gp/profile/amzn1.account.AGIL4KUOWSXXSQHCWZ4ZIJLSJ4SA/ref=cm_cr_arp_d_pdp?ie=UTF8
R99EK51C6TU1I,December 18 2016,AHO2QLIOZ6FEI3GIONGFQELD246Q,Julia Schneider,MD" "Chicago,/gp/profile/amzn1.account.AHO2QLIOZ6FEI3GIONGFQELD246Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R3VGYM6G02GIA2,September 14 2016,AGFI6G73ITFMQPUWZ52PTDEVPLPA,John,,/gp/profile/amzn1.account.AGFI6G73ITFMQPUWZ52PTDEVPLPA/ref=cm_cr_arp_d_pdp?ie=UTF8
R14CSP08RWM2J8,May 28 2016,AF4YSSF7B7QCG7X6X6JC4CJY77DA,Viden,,/gp/profile/amzn1.account.AF4YSSF7B7QCG7X6X6JC4CJY77DA/ref=cm_cr_arp_d_pdp?ie=UTF8
RS44MDLHL1IIN,June 27 2016,AFBBWW3OQVGM4EZQZDS4S2OMIVGQ,45 Years Until I Can Retire :),,/gp/profile/amzn1.account.AFBBWW3OQVGM4EZQZDS4S2OMIVGQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1N4G7IIVGZNLU,August 14 2016,AGI5VIS7OFVXOQ3SKPAXPY3X6XEQ,Alvina,,/gp/profile/amzn1.account.AGI5VIS7OFVXOQ3SKPAXPY3X6XEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R15VBSI7UDEESR,October 20 2016,AE5L4O5BWQEVVMD4R3DBVABC7EGQ,Sh Sri,,/gp/profile/amzn1.account.AE5L4O5BWQEVVMD4R3DBVABC7EGQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3JEH8EJE4B3S8,June 23 2016,AF7R6ISVFBGPZTVVIIPZCHKCSVXQ,Izzy W.,,/gp/profile/amzn1.account.AF7R6ISVFBGPZTVVIIPZCHKCSVXQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1319H2MOJ0W3J,July 1 2016,AE7MKR7USGK7S4FHRGCRLXEXRT6Q,E. Scherer,Jersey City  NJ,/gp/profile/amzn1.account.AE7MKR7USGK7S4FHRGCRLXEXRT6Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R1TJB9ZB7BD5CX,June 22 2016,AH3NICSYUOAS66PWO35VOGVE7Z5A,Kayla Leonard,,/gp/profile/amzn1.account.AH3NICSYUOAS66PWO35VOGVE7Z5A/ref=cm_cr_arp_d_pdp?ie=UTF8
R15NJLKLCNFJR1,October 8 2016,AHQNP2B72WPSCAHT5MLGRTDRGL3A,CWL,USA,/gp/profile/amzn1.account.AHQNP2B72WPSCAHT5MLGRTDRGL3A/ref=cm_cr_arp_d_pdp?ie=UTF8
R9Z74KOL2JMVG,February 15 2016,AHEZQD4HVEJAYEBYA5A7CM2BL2IA,valerie vera tudela,,/gp/profile/amzn1.account.AHEZQD4HVEJAYEBYA5A7CM2BL2IA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1NPY3UCXDGBUO,November 26 2016,AGX3JTXVWH3WIZNY66ESD7NN6T2Q,Mochas Boss,Louisiana,/gp/profile/amzn1.account.AGX3JTXVWH3WIZNY66ESD7NN6T2Q/ref=cm_cr_arp_d_pdp?ie=UTF8
RQLB5FL58GFUW,October 11 2016,AHT2GB35CEUOTPB3GM4J6LCJZ7VA,J. Prefontaine,Chico  CA United States,/gp/profile/amzn1.account.AHT2GB35CEUOTPB3GM4J6LCJZ7VA/ref=cm_cr_arp_d_pdp?ie=UTF8
RGKEB6K2S679T,May 14 2016,AHE24PXKY5ABTJCEA3INYBVGKVZA,Rocky,,/gp/profile/amzn1.account.AHE24PXKY5ABTJCEA3INYBVGKVZA/ref=cm_cr_arp_d_pdp?ie=UTF8
RENX1PZRLZ97Y,July 16 2016,AEI3VXANRFU7FN6J3NEMH4OC4JKQ,J. Heltzel,,/gp/profile/amzn1.account.AEI3VXANRFU7FN6J3NEMH4OC4JKQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R2KPKLNQ36E7G2,July 14 2016,AF2OM6FAYBESR32NZXOR5QHVRLSQ,K HILL,,/gp/profile/amzn1.account.AF2OM6FAYBESR32NZXOR5QHVRLSQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R1T1BHK1DQLZIA,August 19 2016,AHFFUZIQXBBAGBEKXN4HOYEEYJRQ,stacimichelle,,/gp/profile/amzn1.account.AHFFUZIQXBBAGBEKXN4HOYEEYJRQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R28HMNLTYDNUX9,December 18 2016,AG274JLEASKGJ7T4VWCESDNDY5MQ,dasnel,,/gp/profile/amzn1.account.AG274JLEASKGJ7T4VWCESDNDY5MQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RAM4QZEQSGALV,July 24 2016,AEWHFSEF2FPLPIWV7O34VSG2X7WQ,Amazon Customer,,/gp/profile/amzn1.account.AEWHFSEF2FPLPIWV7O34VSG2X7WQ/ref=cm_cr_arp_d_pdp?ie=UTF8
R3I1642F45D76N,March 30 2016,AGYJEV4J7R4FCY7EWVJLRA342RKA,Mags,,/gp/profile/amzn1.account.AGYJEV4J7R4FCY7EWVJLRA342RKA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1WWX8M8TE0F67,July 1 2016,AERBBEUIU5EKPGZL4FQZS444IYVQ,SzechuanSasha,Charlotte NC USA,/gp/profile/amzn1.account.AERBBEUIU5EKPGZL4FQZS444IYVQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RAKR1R4JM5GNT,September 8 2016,AFFHGMHXRJJCKEMWTZIPF3NWKZ4Q,Clara Andretti,,/gp/profile/amzn1.account.AFFHGMHXRJJCKEMWTZIPF3NWKZ4Q/ref=cm_cr_arp_d_pdp?ie=UTF8
R1PQCQVHLSVCO9,July 20 2016,AHFHBXCJ4MAH4CKDOY26I7Y6VYJA,Desiree Henson,,/gp/profile/amzn1.account.AHFHBXCJ4MAH4CKDOY26I7Y6VYJA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1HOM6SEOQSKGC,June 15 2016,AH4AG6HPSTWSKUTLI777BT5QTS7Q,Decoda,,/gp/profile/amzn1.account.AH4AG6HPSTWSKUTLI777BT5QTS7Q/ref=cm_cr_arp_d_pdp?ie=UTF8
RP018MK3OO82,June 20 2016,AHHIJSIH5JOGUCDONNZJLTIVDDUA,Amazon Customer,,/gp/profile/amzn1.account.AHHIJSIH5JOGUCDONNZJLTIVDDUA/ref=cm_cr_arp_d_pdp?ie=UTF8
R1MMEPN2AZBEOU,August 23 2016,AG3UNQ35INYUTB4VXJGNYSNWTLBQ,Cathryn Councill,,/gp/profile/amzn1.account.AG3UNQ35INYUTB4VXJGNYSNWTLBQ/ref=cm_cr_arp_d_pdp?ie=UTF8
RIX06VGDFTK8J,July 30 2016,AH7Q6TBGUQWFWEVRSXIPPFLAFMEQ,Josie's mom,,/gp/profile/amzn1.account.AH7Q6TBGUQWFWEVRSXIPPFLAFMEQ/ref=cm_cr_arp_d_pdp?ie=UTF8
